時間,臺灣港口,貨物別,地區別,重量(公噸)
105年03月,臺中港,塑膠橡膠及其製品,美國,0
105年03月,臺中港,"皮革毛衣及其製品,旅行用物品",義大利,0
105年03月,臺中港,"皮革毛衣及其製品,旅行用物品",荷蘭,0
105年03月,臺中港,"皮革毛衣及其製品,旅行用物品",新加坡,0
105年03月,臺中港,"皮革毛衣及其製品,旅行用物品",美國,0
105年03月,臺中港,"木及木製品,軟木及軟木製品",美國,0
105年03月,臺中港,"木漿紙漿,紙及紙板及其製品",義大利,0
105年03月,臺中港,"木漿紙漿,紙及紙板及其製品",菲律賓,0
105年03月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,0
105年03月,臺中港,紡織品及其製品,澳洲,0
105年03月,臺中港,紡織品及其製品,加拿大,0
105年03月,臺中港,紡織品及其製品,瑞士,0
105年03月,臺中港,紡織品及其製品,英國,0
105年03月,臺中港,紡織品及其製品,荷蘭,4
105年03月,臺中港,紡織品及其製品,紐西蘭,0
105年03月,臺中港,紡織品及其製品,菲律賓,0
105年03月,臺中港,紡織品及其製品,新加坡,0
105年03月,臺中港,紡織品及其製品,歐洲其他,0
105年03月,臺中港,紡織品及其製品,美國,1
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",瑞士,0
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",西班牙,0
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",荷蘭,0
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",菲律賓,0
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",新加坡,0
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",歐洲其他,0
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,0
105年03月,臺中港,卑金屬及其製品,澳洲,0
105年03月,臺中港,卑金屬及其製品,荷蘭,1
105年03月,臺中港,卑金屬及其製品,新加坡,0
105年03月,臺中港,卑金屬及其製品,美國,0
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",巴西,0
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",智利,0
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",韓國,0
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",荷蘭,0
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,0
105年03月,臺中港,車輛航空器船舶運輸設備,澳洲,0
105年03月,臺中港,車輛航空器船舶運輸設備,巴西,0
105年03月,臺中港,車輛航空器船舶運輸設備,中美洲其他,0
105年03月,臺中港,車輛航空器船舶運輸設備,加拿大,0
105年03月,臺中港,車輛航空器船舶運輸設備,智利,0
105年03月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年03月,臺中港,車輛航空器船舶運輸設備,德國,0
105年03月,臺中港,車輛航空器船舶運輸設備,多明尼加,0
105年03月,臺中港,車輛航空器船舶運輸設備,西班牙,0
105年03月,臺中港,車輛航空器船舶運輸設備,英國,0
105年03月,臺中港,車輛航空器船舶運輸設備,香港,0
105年03月,臺中港,車輛航空器船舶運輸設備,義大利,0
105年03月,臺中港,車輛航空器船舶運輸設備,日本,0
105年03月,臺中港,車輛航空器船舶運輸設備,韓國,0
105年03月,臺中港,車輛航空器船舶運輸設備,墨西哥,0
105年03月,臺中港,車輛航空器船舶運輸設備,馬來西亞,0
105年03月,臺中港,車輛航空器船舶運輸設備,荷蘭,0
105年03月,臺中港,車輛航空器船舶運輸設備,紐西蘭,0
105年03月,臺中港,車輛航空器船舶運輸設備,秘魯,0
105年03月,臺中港,車輛航空器船舶運輸設備,菲律賓,0
105年03月,臺中港,車輛航空器船舶運輸設備,波多黎各,0
105年03月,臺中港,車輛航空器船舶運輸設備,俄羅斯,0
105年03月,臺中港,車輛航空器船舶運輸設備,南美洲其他,0
105年03月,臺中港,車輛航空器船舶運輸設備,新加坡,0
105年03月,臺中港,車輛航空器船舶運輸設備,土耳其,0
105年03月,臺中港,車輛航空器船舶運輸設備,美國,1
105年03月,臺中港,車輛航空器船舶運輸設備,委內瑞拉,0
105年03月,臺中港,車輛航空器船舶運輸設備,南非,0
105年03月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",義大利,0
105年03月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,4
105年03月,臺中港,"家具玩具運動用品,雜項製品",瑞士,0
105年03月,臺中港,"家具玩具運動用品,雜項製品",西班牙,0
105年03月,臺中港,"家具玩具運動用品,雜項製品",菲律賓,0
105年03月,臺中港,"家具玩具運動用品,雜項製品",歐洲其他,0
105年03月,臺中港,"家具玩具運動用品,雜項製品",美國,0
105年04月,臺中港,"調製食品,飲料,煙酒類",亞洲其他,17
105年04月,臺中港,化學或有關工業產品,亞洲其他,9
105年04月,臺中港,塑膠橡膠及其製品,亞洲其他,0
105年04月,臺中港,塑膠橡膠及其製品,瑞士,0
105年04月,臺中港,塑膠橡膠及其製品,中國大陸,0
105年04月,臺中港,塑膠橡膠及其製品,德國,0
105年04月,臺中港,塑膠橡膠及其製品,印尼,0
105年04月,臺中港,塑膠橡膠及其製品,義大利,0
105年04月,臺中港,塑膠橡膠及其製品,紐西蘭,0
105年04月,臺中港,塑膠橡膠及其製品,南美洲其他,0
105年04月,臺中港,塑膠橡膠及其製品,新加坡,0
105年04月,臺中港,塑膠橡膠及其製品,美國,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",中國大陸,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",西班牙,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",義大利,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",韓國,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",荷蘭,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",紐西蘭,0
105年04月,臺中港,"皮革毛衣及其製品,旅行用物品",美國,0
105年04月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,0
105年04月,臺中港,"木漿紙漿,紙及紙板及其製品",紐西蘭,0
105年04月,臺中港,紡織品及其製品,亞洲其他,0
105年04月,臺中港,紡織品及其製品,瑞士,0
105年04月,臺中港,紡織品及其製品,西班牙,0
105年04月,臺中港,紡織品及其製品,英國,0
105年04月,臺中港,紡織品及其製品,印尼,0
105年04月,臺中港,紡織品及其製品,韓國,0
105年04月,臺中港,紡織品及其製品,荷蘭,0
105年04月,臺中港,紡織品及其製品,紐西蘭,0
105年04月,臺中港,紡織品及其製品,南美洲其他,0
105年04月,臺中港,紡織品及其製品,新加坡,0
105年04月,臺中港,紡織品及其製品,泰國,0
105年04月,臺中港,紡織品及其製品,歐洲其他,0
105年04月,臺中港,紡織品及其製品,美國,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",亞洲其他,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",瑞士,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",西班牙,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",韓國,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",荷蘭,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",紐西蘭,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",新加坡,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",泰國,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",歐洲其他,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,0
105年04月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",印尼,0
105年04月,臺中港,卑金屬及其製品,印尼,0
105年04月,臺中港,卑金屬及其製品,墨西哥,0
105年04月,臺中港,卑金屬及其製品,荷蘭,0
105年04月,臺中港,卑金屬及其製品,美國,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",英國,6
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",印尼,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",墨西哥,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",荷蘭,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
105年04月,臺中港,車輛航空器船舶運輸設備,亞洲其他,0
105年04月,臺中港,車輛航空器船舶運輸設備,澳洲,0
105年04月,臺中港,車輛航空器船舶運輸設備,加拿大,0
105年04月,臺中港,車輛航空器船舶運輸設備,瑞士,0
105年04月,臺中港,車輛航空器船舶運輸設備,智利,0
105年04月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年04月,臺中港,車輛航空器船舶運輸設備,德國,1
105年04月,臺中港,車輛航空器船舶運輸設備,多明尼加,0
105年04月,臺中港,車輛航空器船舶運輸設備,西班牙,0
105年04月,臺中港,車輛航空器船舶運輸設備,英國,0
105年04月,臺中港,車輛航空器船舶運輸設備,印尼,1
105年04月,臺中港,車輛航空器船舶運輸設備,印度,0
105年04月,臺中港,車輛航空器船舶運輸設備,伊朗,0
105年04月,臺中港,車輛航空器船舶運輸設備,義大利,0
105年04月,臺中港,車輛航空器船舶運輸設備,日本,0
105年04月,臺中港,車輛航空器船舶運輸設備,韓國,0
105年04月,臺中港,車輛航空器船舶運輸設備,墨西哥,0
105年04月,臺中港,車輛航空器船舶運輸設備,馬來西亞,0
105年04月,臺中港,車輛航空器船舶運輸設備,荷蘭,0
105年04月,臺中港,車輛航空器船舶運輸設備,紐西蘭,0
105年04月,臺中港,車輛航空器船舶運輸設備,巴拿馬,0
105年04月,臺中港,車輛航空器船舶運輸設備,秘魯,0
105年04月,臺中港,車輛航空器船舶運輸設備,菲律賓,0
105年04月,臺中港,車輛航空器船舶運輸設備,波多黎各,0
105年04月,臺中港,車輛航空器船舶運輸設備,南美洲其他,0
105年04月,臺中港,車輛航空器船舶運輸設備,新加坡,0
105年04月,臺中港,車輛航空器船舶運輸設備,土耳其,0
105年04月,臺中港,車輛航空器船舶運輸設備,美國,0
105年04月,臺中港,車輛航空器船舶運輸設備,委內瑞拉,0
105年04月,臺中港,車輛航空器船舶運輸設備,南非,0
105年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",亞洲其他,2
105年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",印尼,0
105年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",新加坡,0
105年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",亞洲其他,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",西班牙,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",印尼,1
105年04月,臺中港,"家具玩具運動用品,雜項製品",韓國,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",紐西蘭,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",泰國,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",歐洲其他,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",美國,0
105年05月,臺中港,"調製食品,飲料,煙酒類",亞洲其他,18
105年05月,臺中港,化學或有關工業產品,亞洲其他,16
105年05月,臺中港,塑膠橡膠及其製品,中國大陸,2
105年05月,臺中港,塑膠橡膠及其製品,英國,0
105年05月,臺中港,塑膠橡膠及其製品,馬來西亞,0
105年05月,臺中港,塑膠橡膠及其製品,新加坡,0
105年05月,臺中港,"皮革毛衣及其製品,旅行用物品",英國,0
105年05月,臺中港,"皮革毛衣及其製品,旅行用物品",義大利,0
105年05月,臺中港,"皮革毛衣及其製品,旅行用物品",南美洲其他,0
105年05月,臺中港,"皮革毛衣及其製品,旅行用物品",新加坡,0
105年05月,臺中港,"皮革毛衣及其製品,旅行用物品",美國,0
105年05月,臺中港,"木及木製品,軟木及軟木製品",加拿大,0
105年05月,臺中港,"木及木製品,軟木及軟木製品",瑞士,0
105年05月,臺中港,"木及木製品,軟木及軟木製品",新加坡,0
105年05月,臺中港,"木及木製品,軟木及軟木製品",泰國,0
105年05月,臺中港,"木漿紙漿,紙及紙板及其製品",瑞士,0
105年05月,臺中港,"木漿紙漿,紙及紙板及其製品",義大利,0
105年05月,臺中港,紡織品及其製品,比利時,0
105年05月,臺中港,紡織品及其製品,瑞士,0
105年05月,臺中港,紡織品及其製品,英國,0
105年05月,臺中港,紡織品及其製品,香港,0
105年05月,臺中港,紡織品及其製品,印尼,0
105年05月,臺中港,紡織品及其製品,日本,0
105年05月,臺中港,紡織品及其製品,南美洲其他,0
105年05月,臺中港,紡織品及其製品,新加坡,0
105年05月,臺中港,紡織品及其製品,美國,0
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",比利時,0
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",加拿大,0
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",瑞士,0
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",印尼,0
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",新加坡,0
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,0
105年05月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",亞洲其他,0
105年05月,臺中港,卑金屬及其製品,巴西,0
105年05月,臺中港,卑金屬及其製品,加拿大,0
105年05月,臺中港,卑金屬及其製品,西班牙,0
105年05月,臺中港,卑金屬及其製品,英國,0
105年05月,臺中港,卑金屬及其製品,義大利,0
105年05月,臺中港,卑金屬及其製品,荷蘭,0
105年05月,臺中港,卑金屬及其製品,新加坡,0
105年05月,臺中港,卑金屬及其製品,泰國,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",西班牙,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",荷蘭,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",新加坡,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
105年05月,臺中港,車輛航空器船舶運輸設備,澳洲,0
105年05月,臺中港,車輛航空器船舶運輸設備,巴西,0
105年05月,臺中港,車輛航空器船舶運輸設備,中美洲其他,0
105年05月,臺中港,車輛航空器船舶運輸設備,加拿大,0
105年05月,臺中港,車輛航空器船舶運輸設備,瑞士,0
105年05月,臺中港,車輛航空器船舶運輸設備,智利,0
105年05月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年05月,臺中港,車輛航空器船舶運輸設備,德國,0
105年05月,臺中港,車輛航空器船舶運輸設備,多明尼加,0
105年05月,臺中港,車輛航空器船舶運輸設備,西班牙,0
105年05月,臺中港,車輛航空器船舶運輸設備,英國,0
105年05月,臺中港,車輛航空器船舶運輸設備,香港,0
105年05月,臺中港,車輛航空器船舶運輸設備,印尼,0
105年05月,臺中港,車輛航空器船舶運輸設備,印度,0
105年05月,臺中港,車輛航空器船舶運輸設備,義大利,0
105年05月,臺中港,車輛航空器船舶運輸設備,日本,0
105年05月,臺中港,車輛航空器船舶運輸設備,韓國,0
105年05月,臺中港,車輛航空器船舶運輸設備,馬來西亞,0
